dic_gloss,synonyms,sid,FSW
grupa,,1393,M513x519S1545a488x481S2ed0f494x500
grupy,,685,M532x534S1545a468x488S1545a507x489S22a04474x507S22a04512x509S2f900474x527S2f900513x529S26606484x466
Grzegorz Galewski,,634,M528x535S14c50504x464S14c58472x472S26a06474x508S26a12512x496S2fb00492x513
gumka do mazania,,1256,M533x521S15d39467x487S1ea50479x492S27103506x495S21100493x479
gwiazda,,1797,M572x517S32100482x482S1dc29462x442S1dc20483x443S20500472x466S20500493x432S22a05507x466S22a11450x457S22104522x482S22104450x445S1dc21530x432S1dc28515x433S20500526x421S20500539x456S22a13509x435S22a07557x427S22104500x450S22104560x446
H,,332,M515x518S11020486x491S22a04502x482
hej,,1046,M567x548S33e00482x482S14c25522x522S32105482x482S26b05539x500
hej,,1068,M518x552S33e00482x482S14c21449x505S26b01430x524S32102482x482
hej,,866,M559x540S33e00482x482S14c20529x509S26902540x454S26906541x474S26902540x491
herbata,,2035,M513x523S1ce51487x476S22f04488x509
herbata,,2274,M512x538S11820488x462S2940c496x494
herbata,,418,M523x521S15d39477x497S15d31490x498S2e500500x479S20e00489x483
herbata,,675,M520x523S11020487x496S23600481x477
Hindus,,754,M522x517S20500512x476S30000482x482S1f51c493x465
histeryzować,,1116,M553x523S35900482x482S15010528x474S15018450x492S2ea00514x462S2ea10462x465
Hiszpania,,1692,M555x520S36d00446x481S20500499x486S10601452x492S2df08466x487S36d00513x482S10611510x488
Hiszpania,,895,M552x523S36d00510x477S15a11510x486S20500498x482S36d00447x477S15502462x492S20500453x488S37a06474x521
hobby,,638,M532x555S30004482x483S15a01509x519S20500495x517S20500496x544
Holandia,,1453,M543x517S2ff00482x482S22104516x461S22104469x461S26506528x494S26512457x494S17d10516x474S17d18462x474S2fb00492x470
Holandia,,1794,M519x539S11810504x467S15d3a491x520S37900511x493S2e000481x461
hostel,,730,M562x542S22b00498x512S11820479x480S22b04484x512S22b10454x459S22b14438x458S11828446x498S15d48528x483S16050550x484S22a04549x514S20e00539x469
hotel,,1568,M561x526S22b00545x473S11820502x477S22b04530x473S22b10454x490S22b14439x496S11828469x495
humor,,2087,M544x585S33e00482x482S15302488x554S20800495x575S26b00517x553
I,,1063,M511x509S19220490x490
ich,,269,M536x520S1d910465x480S26507487x488S1d910504x491S26507523x496
ich,,903,M578x545S10040522x515S2f700566x533S2d608544x509S32105482x482
idea,,1011,M541x517S30a00482x482S1eb10517x486S21b00515x476
ile,,1117,M512x525S14c30488x494S22510488x474
ile lat,,1836,M550x562S36d00478x535S15802524x523S20600515x551S30c00485x488S30100485x477
imię,,979,M529x517S19a51506x483S20e00478x487S22f00470x503
imieniny,,1268,M582x520S19a51455x486S20e00427x490S22f00419x506S15d09511x490S15d01535x490S27e0c559x487S27e13488x487S2fb00526x479
imieniny,,726,M547x517S2fb00491x483S27e13453x491S15d01500x494S27e0c524x491S15d09476x494
implant ślimakowy,implant,2127,M548x517S33010479x482S20500512x479S11811523x476
implant ślimakowy,implant,2128,M545x517S33010479x482S14402514x472S20600494x467
impreza,,1814,M554x558S33e00482x482S19200527x515S19208463x537S23100528x541S23118457x517
Indie,,1273,M521x517S20500511x474S30000482x482S1f51c493x466
informacja,,1171,M571x528S17520550x497S17528526x511S2ff00482x482S21d00551x483S21d00523x499S2fb00534x488
informatyka,informatyk,1155,M539x524S14c02508x493S14c0a461x483S22512499x497S22516492x483S23100512x475S23110464x507
inne,,790,M577x522S2fb00448x495S19201464x480S19205422x480S19205515x479S19201551x479S2fb00539x495S22e02468x502S22e02556x505S22e16425x501S22e16519x504
inny,,1305,M567x586S26712435x570S19201523x531S30306482x477S2fb00493x546S26706525x570S19205455x530S23002526x550S23016454x550
inny,,1478,M567x578S26706525x562S19201523x531S30306482x477S22e02517x550
inteligencja,,1426,M541x517S21b00515x476S1eb10517x486S31900482x482S30007482x482
inteligentny,,696,M542x517S30007482x482S1eb10518x486S21b00516x476S31900482x482
interes,,1475,M519x516S10c11489x484S22f03482x495
interesować się,,1140,M541x542S2ff00482x482S11808499x507S27102526x502
internet,,1552,M548x531S1c508472x489S1c520511x490S2df08527x469S2df1c452x510S2fb00500x489
internet,,1888,M520x521S15a00480x494S11042493x502S20700494x479
internet,,966,M524x529S12102497x505S1210a476x500S20710482x482S2fb00492x470
Irena Stratew,,1766,M523x529S33100482x482S21800457x485S12110474x484S20500495x496S37a06475x527
Irlandia,,1304,M536x538S36d00479x462S15008436x469S1c502487x478S23002504x502S37a06440x536S37a06488x536
Irlandia,,1338,M526x519S15a56487x507S11852499x480S20600473x491
Irlandia,,1500,M521x518S36d00479x483S1bc01480x490S21d00457x503S20500478x489
Irlandia,,1550,M560x537S30007482x482S15a11515x482S2e100537x471S37a06472x535S37906519x535
iść,,225,M511x542S10e04493x496S22510489x529S26600491x458
islam,"muzułamnizm, muzułmanin, muzułmański, islamski, islamista",507,M528x591S15d50509x564S15d28475x532S15d58475x564S2ff00482x488S15d20508x531S30104482x477
J,,1177,M512x523S19220491x504S2a20c487x476
ja,,476,M519x518S10043489x482S20500481x507
ja i ona,ja i on,1858,M566x554S33e00482x482S27202547x512S10010519x524
jabłko,,1577,M551x534S33e00482x482S30006482x482S20310521x498S23600512x517S21100522x481
jajko,,2165,M551x519S1f040500x495S1f048468x495S20500491x480S26a06537x492S26a12450x492S22104516x483S22104461x483
jajko,,2167,M514x523S18110502x494S18118487x494S20600489x477
jak,,1246,M512x523S19220491x504S2a20c487x476
jak się czujesz,,13,M521x597S36d00479x532S14c02490x574S20e00478x577S22f00489x556S14c01494x532S30c00484x488S30100484x477
jaki,,1241,M511x524S19220490x505S2e000488x475
Jakub Falkowski,,127,M534x544S30004482x488S30100482x477S15000486x512S26a00507x530
Jan Siestrzyński,,204,M526x534S10058478x491S10050495x488S37a06473x532S26a00499x483S20e00503x466
Japonia,,586,M521x519S26a06507x487S20e00478x491S10e20489x481S20302482x504
jasny,,751,M551x533S1f702500x513S1f70a492x504S14c00528x466S14c08449x467S22b07508x487S22b11467x487S2fb00491x495
jeden,,1283,M530x517S10e0a471x496S10021500x496S20500498x482
jeden,,841,M528x516S10e0a473x484S10021498x495S20500504x486
jeden dzień,,784,M536x527S14c00513x472S1f504465x512S28909483x479
jeden rok,,1266,M517x513S2e708482x488S1f502502x487
jeden złoty,,1853,M509x524S10000494x494S26a02490x476
jedna godzina,,1790,M537x533S37806462x474S20356498x468S1002f489x469S2df0c516x502S10001490x503S2df08515x476
jedynak,,1702,M507x521S10000492x478S2f900495x516
jedynka,,965,M517x522S15d39483x499S20b00504x479S1f540486x478
jedzenie,potrawa,1242,M522x538S33b00482x483S18507503x511S20600472x518
jego,,1616,M517x515S26501483x486S1921f498x489
jego,,289,M514x518S1d910498x489S26501485x483
jego,,700,M517x514S26501482x485S1d818500x485
jego,,896,M518x514S26507505x486S19217482x488
jego,,942,M518x515S1d910483x486S26507505x494
jej,"jego, ich",2106,M508x515S10030493x485
jej,,1350,M518x514S26507505x486S19217482x488
jej,,327,M518x515S1d910483x486S26507505x494
jej,,360,M517x514S26501482x485S1d818500x485
jej,,54,M517x515S26501483x486S1921f498x489
jej,,732,M518x515S1d900502x486S26502482x494
jej,,846,M514x518S1d910498x489S26501485x483
Jerozolima,,1341,M520x550S30004482x482S22522472x516S14c52489x517S15d48401x498S15d20430x499S20500420x508S22e04435x532S1f520340x509S2df04366x510S1f502382x482
jeść,,1572,M522x538S33b00482x483S18507503x511S20600472x518
jesień,,2174,M545x550S2ff00482x482S14c00522x473S22a04528x511S18530520x535
jesień,,567,M545x547S20300525x532S14c00522x473S22a04528x511S2ff00482x482
jeśli,jeżeli,803,M532x521S19201504x501S19205468x479S23100506x478S23110468x504
jest,,628,M525x595S20300494x580S10000493x527S26500494x560S2f700512x564S2f900514x577S34600482x482
jest tam,,1144,M527x540S30005482x482S14e02488x515S20500517x510S32102482x482S1002e440x519
jeździć,,1196,M517x519S1ea00484x498S2eb06485x481
Jezus,,1631,M550x521S14c18506x482S1c510520x492S1c518449x493S14c10468x481S20500456x480S20500529x479
język,,2036,M529x541S33b00482x482S10001507x511S20500519x507
język,,992,M536x539S20600514x505S10001503x509S2ff00482x482S33b00482x482
język migowy,,2082,M571x540S14c08535x496S14c21544x504S21100554x490S33b00482x482S10001505x510S20500515x508
językoznawstwo,lingwistyka,739,M569x539S20600538x465S10001477x509S33b00452x483S30007512x481S15d11546x481S20500491x504
Joaana  Łacheta ;-),,2279,M536x555S2ff00482x482S10611513x482S29304513x514
Joanna Ciesielska,,1399,M532x525S19248506x475S19248473x484S22f04507x499S22f14469x511S2fb00493x505
jogurt,,2255,M526x600S2ff00482x482S14e40492x555S2c305488x506S22a00496x535S2f800488x589
Jolanta Wilczak,,863,M518x554S36a00482x477S14c02481x531S20600490x520
Józef Hendzel,,26,M559x531S33b00482x482S10a08507x505S20e00520x496S22f04534x495
judaizm,,1064,M551x568S30004451x488S30100451x477S22a04460x553S20e00478x520S22522503x517S30004513x483S14c52520x518S10010456x518
jutro,,1559,M536x523S22e00519x480S36a00482x477S1f512516x505
już,,621,M515x537S15d39484x514S15d42488x462S22a04492x489S20b00485x504
K,,17,M512x526S11e10489x496S22e00491x473
kaczka,,1351,M568x544S36d00479x456S11510526x484S11548460x484S22e00516x523S22e04533x526S22e00551x526S22e14456x525S22e10471x525S22e14486x526
Kaczyński,,95,M568x554S36d00479x447S11510526x475S11548460x475S22e00516x514S22e04533x517S22e00551x517S22e14456x516S22e10471x516S22e14486x517S37a06457x552S37a06505x552
Kajetana Maciejska-Roczan,,1028,M521x532S1f52a479x488S1f522498x497S2ea00506x467S2ea10482x507
kalendarz,,1285,M524x521S11542485x500S11549476x494S20e00477x484S26c03504x478
kamień,,643,M526x530S20348475x513S20340511x470S20b00510x516S20e00494x518S2890d485x487
kamienie,,8,M537x529S20348486x514S20340522x471S20c00464x497S20e00492x486S2890d496x488
Kamiński,,458,M540x536S20348486x507S20340522x464S20c00464x490S20e00492x479S2890d496x481S37906460x534S37906500x534
Kanada,,1264,M547x521S36d00479x479S10e01522x491S20500480x494S20500508x494
Kanada,,1452,M521x530S36d00479x471S1f702492x482S20600491x507S37906480x528
kanapka,,2229,M525x514S15d38476x488S15d50480x487S20600503x498
kanapka,,2244,M519x522S11539482x495S11551492x490S20600493x477
kancelaria,sekretarka,1582,M522x531S36d00479x470S1ec10499x481S20500488x479S20500489x500S20500489x520
kandydat,kandydować,1770,M523x515S15d48476x488S1f550499x497S20600495x485
kąpać się,"kąpiel, łazienka",1473,M546x541S36d00479x459S14c02506x472S14c0a468x472S20e00522x493S20e00473x493S22b04516x511S22b04530x511S22b14482x509S22b14465x510S2fb00500x503
kapitalizm,,494,M535x525S36d00479x475S1f510520x481S20500506x483S20500507x514
kardynał,,818,M540x561S10e29460x506S2fb00493x535S2481c467x531S10e21510x505S36a00482x477S24804522x533S20500511x519S20500480x519
karp,akwarystyka,43,M522x520S15d40478x489S27206503x480
karta,,1066,M580x518S1ef40502x493S1ef48468x493S20500495x482S2fb00492x512S26506533x493S26512449x494S1f440551x494S1f448419x494
karta,,116,M554x520S1dc40501x480S1dc48476x480S20500496x481S26606524x490S26612445x490S2fb00493x514
karta,,2079,M544x523S1ce42510x500S1ce4a456x501S26b00517x476S26b10459x478S2fb00491x493
karta pocztowa,pocztówka,197,M570x520S1ee28468x495S1ee20501x494S20500492x487S2fb00491x479S22104557x492S26612452x483S20500493x509S26606514x484S1ee20544x495S1ee28431x497S22104437x493
kartka,,2080,M531x531S10021501x469S10029470x469S24302502x502S2431a469x501
karty,,20,M518x517S20600496x482S15d0a482x494S15d01490x494
kasza,,2254,M523x520S15038477x483S27102508x480
katolicyzm,,1257,M522x539S1ea51494x487S2330a478x509S37606485x461
Katowice,,1414,M541x535S30000482x482S30004482x482S15a56485x479S15a5e485x512S26a04514x512S20500492x524S20500496x468S26a14460x475S2fb00474x465
kawa,,145,M515x517S21100502x485S20306492x502S20306485x483
kawa,,918,M519x519S21100506x489S19a02481x480S20304491x504
kawaler,,1349,M539x526S36d00479x478S18042524x474S22b04507x496S21100494x491
Kazimierz Diehl,,945,M550x522S36d00453x478S19a52481x494S20500483x484S36d00504x478S1f532535x491S20500531x485
kemping,,195,M552x528S15d50449x480S2e80a448x512S15d11528x484S15d19506x484S20500523x471S22b05528x504S22b13506x504S2fb00521x519
kiedy,,1599,M513x530S11527487x503S2e100490x469
kiedy,,532,M548x553S30c00482x488S12d27519x526S30100482x477S2e100525x492
kiełbasa,,2246,M546x530S34700482x483S15020521x499S21800523x484
kierunek,,946,M562x518S2ff02478x483S10040541x438S10048523x445S26600546x404S26610516x411S2fb00538x480
kilka,,90,M519x523S1f502494x499S21f3a480x476
kino,,1722,M545x519S14c20522x488S14c28456x487S26a02504x488S26a16483x487S2fb00491x480
kłamstwo,kłamać,1959,M526x535S2ff00482x482S10002496x517S26a00490x497S20e00496x523
klasa,,157,M521x524S36d00479x477S1f503474x486S20e00460x489S22f04471x510
klasa,,1782,M542x522S15d39459x486S1f051471x478S1f056515x493S15d39510x486S20500462x480S20500532x492
klasa,,632,M533x528S18002477x498S36d00479x472S2d305489x504S37607460x474S20700477x480
klasa-I,,132,M513x518S26a02487x482S1f502498x494
klasa-I,,1576,M521x516S36d00479x485S1f503474x494S20500464x499
klasa-II,,1227,M521x515S36d00479x487S1dc01458x485S20500481x494
klasa-II,,1761,M519x517S26a02481x483S1dc01496x487
klasa-III,,347,M521x515S36d00479x489S11e01453x485S20500481x496
klasa-III,,997,M521x515S26a02480x488S11e01496x485
klasa-IV,,164,M521x515S36d00479x494S20500481x501S14401453x486
klasa-IV,,952,M519x515S26a02481x486S14400497x484
klasa-V,,1639,M520x516S26a02481x483S14c00497x485
klasa-V,,419,M521x514S36d00479x491S20500481x498S14c01455x487
klasa-VI,,252,M525x531S26a02507x503S14c00502x469S26a16476x504S1f502475x476S2fb00490x523
klasa-VI,,738,M521x517S36d00479x484S20500481x491S14c08439x484S1f503465x495
kłaść,położyć,830,M531x533S15d50509x467S15d58470x468S22b04515x502S22b14469x503S2fb00493x512
klęczeć,uklęknąć,180,M517x520S15a37494x497S11004494x481S20500482x501
klocki,,2118,M536x522S1850f463x490S18527479x495S20500482x483S18507517x489S1852f500x493S20500514x478
kłótnia,kłócić się,1940,M515x522S10610500x485S10618486x496S21100492x477
klucz,,114,M525x514S1ea50476x491S2e100502x485
klucz,,995,M537x520S15d48463x483S1ea51482x485S2e100514x479S20500485x509
kluski,,1207,M526x541S14c04493x459S14c0c473x477S20e00503x496S25604492x511S25604510x511
kobieta,prefiks-kobieta,1059,M546x526S20800520x489S1d417521x501S33010479x482
kochać,,1549,M529x562S37600485x539S33e00482x482S15d01470x524S15d09503x522S20500468x539S20500519x537
kochać,,1827,M530x579S37600486x556S33e00482x482S15d01471x541S15d09504x539S20500469x556S20500520x554S37401485x519S37403472x520
koła,,1893,M546x521S10042516x506S1004a453x504S2f010455x479S2fb00493x494S2f001523x479
kolacja,,2047,M538x532S33b00482x482S1eb07502x505S21d00520x503
kolęda,,147,M540x599S10039473x530S2fb00493x566S33e00482x482S2a404515x561S10031509x529S2a41c464x563
koledzy,,1747,M547x526S20357463x488S26706484x510S20500454x485S20357492x488S20500518x488S20500488x483S20357523x491S17151463x474S17151498x474S17151527x477
kolega,koleżanka,545,M522x515S20350477x500S17151479x484S20600500x498
kolejka,,1519,M517x551S14418491x520S14410495x491S20500483x515S26700494x449
kolekcjonować,,589,M566x521S14e41537x479S1f500433x506S1f500503x506S2d600509x491S14e41469x482S2d600444x495
kółko,,1697,M526x522S15d49473x481S10041493x492S2f001505x477
koło,,905,M526x522S15d49473x481S10041493x492S2f001505x477
kolor,,391,M518x570S26606488x554S22132471x518S14c52481x519S2ff00482x483S20e00498x543
komisja,,358,M539x525S36d00479x475S13241494x488S13249464x489S20e00488x503S26a06525x491S26a12447x493S2fb00486x519
komórka,telefon komórkowy,1589,M536x594S2ff00482x482S19a02516x489S15d09481x542S1ec47490x548S22b04509x564S20e00509x545
komórka,telefon komórkowy,1680,M538x586S2ff00482x482S19a02517x485S15d38471x550S15450494x551S22510488x535S21400493x581S22b03514x513
komórka,telefon komórkowy,241,M536x518S33010479x482S10010521x488S20500522x487
kompot,,930,M534x547S36a00482x477S10011502x517S20600512x510
komputer,,806,M539x524S14c02508x493S14c0a461x483S22512499x497S22516492x483S23100512x475S23110464x507
komunia,,1454,M518x539S33b00482x482S1ce42477x499S22a06496x520S22a04492x524
komunikator,,1302,M537x596S10011506x512S10019474x530S33b00482x482S26604510x549S26600521x545S26610474x564S26614485x566S15a00421x519S20500408x524S20500408x538S18010427x528S22a04437x547
komunikator,,449,M555x527S20500444x498S18010463x488S22a04473x507S20500444x484S15a00457x479S10c0a500x473S10040505x497S26a00524x513S26a14528x478S2fb00528x499
komunizm,,1318,M540x517S11511515x485S30007482x482S21100510x467
komunizm,,599,M528x523S2ff00482x482S15d01505x495S22f03492x502
koń,,1413,M523x528S11548479x498S10e04476x471S20710489x495
koń,,398,M520x540S11548488x510S10e04485x483S20700502x504S26a20480x460
końcówka,,1238,M525x526S15d01480x474S20300510x491S37806476x498S2390c475x494S2390c488x496
konduktor,,59,M520x519S20348482x504S1f520496x495S26a07488x480S20e00479x491
konflikt,,1939,M548x524S10002499x509S1000a467x509S2a601513x477S2a610466x476S20500496x491S2f900537x484S2f900452x486
koniec,,216,M525x525S15d01480x475S20300510x492S37806476x499S2390c475x495
konkretny,,1148,M552x554S10e10516x513S10e18473x512S2fb00493x534S22e00535x524S22e10452x522S2f900468x549S2f900523x549S31900482x482
konserwatyzm,,1503,M601x529S10001501x486S10009473x498S2ff00482x482S2e500496x460S2e31c481x462S20340586x469S20348550x512S2890d560x486S20e00569x517S20b00585x515
kontakt,,1214,M519x519S1ce49488x480S1ce21496x487S20600481x508
kontakt,,198,M522x517S15d11499x494S15d19477x494S20500495x482
kopać,,718,M534x522S11857506x491S11859466x501S22120512x480S22120478x486S2fb00496x478
koperta,,1270,M514x522S15d0a485x486S1f521492x478S23b09488x504
kopia,,1594,M523x539S14c50484x460S15d38476x505S26604496x492S20e00485x494S18550498x524
kopia,,163,M543x520S15d18458x493S26506498x502S14c10472x489S20500472x479S18510518x501
kopia,,1706,M524x535S14c50475x465S15d38476x502S26604497x482S18550487x520S21100511x485
kopiować,,1121,M543x522S15d18458x491S18510518x499S14c10472x487S20500472x477S26a06499x495
kopiować,,1345,M524x542S15d48475x492S18557500x515S14c48500x458S20e00490x475S26a04494x498
korespondować,,569,M542x584S35904482x482S10042505x542S1004a468x567S27114460x542S27100502x569
korupcja,,1003,M523x539S15d59478x461S21404485x492S1853d486x520S22a00486x503S20600501x475
kościół,,1254,M516x520S10011495x490S10019483x489S20500493x479
kościół,,18,M545x520S10011468x490S10019456x489S20500466x479S15a11522x491S15a19500x491S20500516x479
kosztować,"skarbowy, koszt",1676,M518x518S15d39482x495S1850c494x494S20600491x482
koszula,,2210,M521x523S36d00479x496S1d452474x478S20e00500x503S26a04479x509
koszula,,2211,M566x554S2ff00482x482S1ea01510x511S1ea09463x512S2df08539x505S1ea10543x528S1ea18438x533S2df10441x510
koszula,,2260,M532x546S36a00482x477S1eb01505x516S1eb09468x515S21b00490x538S21b00503x538
kot,,511,M550x523S1d410507x491S33b00482x482S26a06536x496S20e00505x510
Kraków,,1805,M522x516S1f701501x483S1f709479x483S20600488x505
Krakowska,,417,M527x515S1f504473x500S1f50c503x500S20600489x485
kraść,"złodziej, kradzieź",2005,M581x540S36d00479x460S14c13528x495S2d60a558x499S20342558x525
kratka,w kratkę,770,M519x524S10e01494x492S10e09480x494S20600489x476
krawat,,2213,M527x557S36a00482x477S1f052496x512S26a04488x543S21100514x537
krawat,,2261,M531x556S36a00482x477S10e00490x521S20500509x525S20500507x545S22a04518x533
kreda,,557,M529x528S1ea50500x473S1ea58475x473S2fb00493x497S2a208506x500S2a210472x499
kredka,,2078,M530x528S15d39471x500S1c551484x482S27103503x471S21100491x514
krewny,"wujek, ciocia, ciotka",2093,M523x510S1bc02494x489S21d00476x496
król,,2263,M526x518S2ff00482x483S15452488x462S22a00492x441S2f700514x450
król,królowa,152,M524x517S2ff20476x482S20500498x491S15452493x463
królestwo,,2267,M565x548S2ff20476x482S20500498x491S15452493x463S15a20544x521S2ea06540x502
królowa,,2264,M524x517S2ff20476x482S15452493x463S20600490x492
kropki,w kropki,118,M535x529S1c520479x501S26500465x487S26500483x471S26500503x483S26500521x475
krótki znak zastanawiania się,,336,M537x523S14c01511x496S14c09463x495S22511502x485S22517480x486S2fb00492x476
krzesło,,2065,M550x523S19a40522x477S19a48451x478S22a04531x505S22a14458x508S2fb00491x500
krzyz,,50,M570x551S1ec20514x519S2330a544x521S1ec56547x488S2ff00482x482
ksiądz,,975,M518x549S36a00482x477S1f110488x518S26506496x535
książę,księżniczka,2265,M563x537S36d00479x464S1c540533x509S21100515x515
książka,,1832,M521x529S15a10499x471S2e004500x501S2e01c478x501S15a18487x471
kto,,981,M549x553S11e10520x523S30100482x477S30a00482x488S26b00522x500
która godzina,,1360,M529x575S37806474x566S20356510x560S10a22503x535S20600477x551S30a00482x488S30100482x477
ktory,,1569,M520x513S20348480x498S1155e490x486S20500481x486
ktory,,1784,M544x576S14c08492x545S10021514x536S20500479x552S20500486x539S20500500x531S30c00482x488S30100482x477
który,,678,M528x575S1f502503x551S21f3a489x528S30c00482x488S30100482x477
kubek,,1237,M514x529S15d3a487x510S16f32494x471S20600490x500
kurtka,,2217,M565x533S36d00437x469S1ea07492x468S1ea0f407x467S2a603467x481S2a612433x481S21100479x509S21100435x508S1ea01533x512S36d00521x469S22b00537x480S21100552x495
kurtka z kapturem,,2218,M591x567S36d00432x512S1ea07476x514S1ea0f407x512S2a603457x523S2a612430x524S21100463x552S21100429x553S2ff00531x482S1ea15562x523S1ea1d510x522S2b700572x493S2b710505x492S2fb00541x536
kuzyn,,293,M523x523S10011488x482S10019476x479S20e00499x477S26a05502x502
kuzyn,,994,M526x524S11549474x493S20e00494x475S11541490x488S26505513x511
kwalifikacja,,717,M555x517S36d00479x483S1f540507x493S20500518x487S26b00528x498
kwaśny,kwas,1274,M535x543S35610482x482S1ea10510x500S20e00520x490S2df04514x522
kwiat,,194,M521x553S31500482x482S33e00482x482S17530488x536S22f00496x518S21d00478x525
kwiecień,"Wielkanoc, wielkanocny",1352,M567x535S2ff00482x482S10a08505x509S20500516x501S26500547x460S10a20541x479S2f900550x449S2df08528x495
L,,962,M512x515S1dc20488x485
Ł,,44,M517x517S1dc20484x487S26506502x482
Łączak,,534,M533x518S10a51493x483S10a59467x485S2db24493x506
łączyć,połączyć,796,M554x533S1064a452x513S20a00447x489S28803467x488S10610488x487S1064a510x518S10642528x515S20a00520x497S26c22520x467
ładniejszy,,1681,M572x587S1f702539x567S14c20533x512S21a32524x500S2df00534x545S31b00482x482S2f900561x568
ładny,,949,M519x544S1f702495x524S14c20489x469S21a32480x457S2df00490x502
łakomy,,481,M522x566S33b00482x483S18507503x512S1850f477x539S2ea10478x516S2ea04506x541
lalka,,2117,M569x581S33e00482x482S10008456x512S10020533x551S24e00526x519S24e14446x549S24e04548x519S24e18468x550
łapówka,,928,M518x539S15d59483x461S21404490x492S1853d491x520S22a00491x503S20b00504x476
laptop,notebook,1019,M521x524S15a36483x512S15a52481x504S20500511x505S2c500478x476
laryngolog,,2123,M525x570S36a00482x477S1ed02490x524S22f04490x556S20e00513x518
laryngolog,,2124,M525x570S36a00482x477S1ed02490x524S22f04490x556S20e00513x518
las,,547,M554x523S14c18474x476S14c10498x491S20e00490x493S22b00523x490S22b04538x493S22b14460x480S22b10446x480
łaska,,2164,M559x579S2ff00482x482S15d09480x478S15d01498x479S23a0b517x520S23a13464x519S15d37536x556S15d3f441x554
lata,,78,M521x532S1f52a479x488S1f522498x497S2ea00506x467S2ea10482x507
latać,,1416,M538x522S1a051508x494S2ea12484x486S1a059462x491S2ea32497x479
latać,,552,M552x546S1a051505x518S2ea32527x504S33e00482x482
latać na paralotni,,1312,M552x546S1a051505x518S2ea32527x504S33e00482x482
lato,,1563,M540x535S33e00482x482S15000487x504S26a04513x513
lato,,683,M518x552S30000482x482S30004482x482S15d00496x525S20500495x473S20500496x515
łatwy,,109,M536x523S14c38464x492S14c30512x492S22510513x476S22510465x477S2fb00491x485
łatwy,,304,M538x578S14c38462x527S14c30510x527S2fb00489x548S31900482x482S33e00482x482S22f00513x564S22f10463x564
Lech Wałęsa,,1699,M538x546S33b00482x482S20e00519x494S18510510x505S2df04517x520S37a06480x544
lecieć na paralotni,,199,M542x556S25607518x508S25611456x506S2fb00493x548S33f00482x482S15a57513x533S15a51468x532
legitymacja,,286,M518x532S15d09481x469S1a051488x504S22b04488x477S20e00503x480
lęk,strach,1753,M548x562S15d39493x539S10e14503x522S31a00482x482S20500492x530S27103521x528
lekarz,,2122,M527x522S20356496x507S11852500x478S20600472x492
lekcja,,884,M525x553S37806474x480S20356510x474S1002f501x475S2df0c503x508S10001502x523S2df08504x447
lekki,,1617,M538x578S14c38462x527S14c30510x527S2fb00489x548S31900482x482S33e00482x482S22f00513x564S22f10463x564
lekki,,2140,M538x535S14c38462x484S14c30510x484S2fb00489x505S22f00513x521S22f10463x521S22510511x465S22510463x467
lektor,,932,M521x530S1dc20497x469S20e00478x501S26a06505x503
lektorat,,478,M521x530S1dc20497x469S20e00478x501S26a06505x503
leń,"lenistwo, leniwy",698,M552x584S31b00479x482S35c04479x482S36d00479x525S15d30533x552S26a02515x557S20b00515x543
lepiej,,1904,M535x535S33e00482x482S1ce40513x505S31400482x482S2a601498x499
lepszy,,776,M536x538S33e00482x482S1ce40502x501S31400482x482S2a601519x515
leworęczny,"mańkut, żydowski, Izrael, Żyd",1051,M520x548S30004482x482S22522472x516S14c52489x517
leżeć,,1213,M517x517S15a37482x482S10e31488x487S20500507x488
liberalizm,,1252,M645x552S1ce09599x510S1ce01557x513S37703582x529S3770b578x530S2fb00587x476S1ce28545x477S1ce20623x478S26706579x489S26712567x501S2ff00482x482S10001501x486S10009475x495S2e300497x456S2e31c479x458
licencjat,,2152,M529x530S21100480x516S1dc20471x470S26606499x487S37806471x510S20300504x502S21400480x503
liceum,,1460,M525x576S36a00482x477S10010496x512S20e00513x511S22b04497x546
liczyć,,1288,M528x532S10001507x502S21410472x471S2880b505x477S20e00490x469S14c09480x485
liczyć,,993,M523x523S14c09477x489S10011502x493S20600476x477S20500501x479
lipiec,,111,M531x529S30004482x482S18010501x513S20600489x518
lipiec,,1462,M550x583S2ff33479x482S1f70a514x526S20500530x527S1f526530x539S20e00514x553S22f04525x569
list,,1456,M548x595S33b00482x482S19a20509x499S26507535x498S22b03517x523S15d39490x572S1f500491x540S20b00495x567
lista,,819,M527x523S15d48473x478S1ec40504x483S22a04509x508S20e00491x488
listopad,,1628,M538x527S11547488x499S11549462x500S23007512x481S23017478x476S2fb00503x472
litera,,237,M508x519S1f146493x481S2f900494x514
literatura,,693,M535x532S20500495x474S15a18488x483S15a10500x483S2fb00492x468S2e21c464x478S2e204515x476S26726481x516
litery,,712,M529x525S1f146472x476S1f146494x477S1f146514x476S26606488x509
Litwa,,1319,M546x517S30000482x482S10e02516x477S26606485x473
lody,,2256,M520x596S35904482x482S11540488x520S2b704506x522S11510497x566S22a04505x551
Łódź,,395,M521x517S30000482x482S2a601477x479S14410492x450S20500511x475
loki,,63,M536x548S36b00482x482S10610521x484S29504521x517
lot,,1000,M517x525S1a050484x496S25607493x475
lot tam i z powrotem,,1684,M527x525S1a050474x496S25607483x475S25603503x486
lotnisko,,188,M536x529S1a050464x493S25607473x472S15d50499x502S2e80a504x485
Łotwa,,1880,M518x536S30004482x482S1dc11478x506S20500501x517S22115456x495
